post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7515596418,*HUGE 4 BED 1.5 BATH DUPLEX IN SWEET RIDGEWOOD LOCATION!*,4200,Ridgewood,Gates Ave near Onderdonk Ave,Gates Ave ,40.704156,-73.907507,15,2022-07-31 11:59,NA,[],2022-07-31,apartment,4,1.5,laundry on site,street parking,NA,NA,monthly,20 Dollar Application Fee Only,NA,True,True,NA,NA,NA,True,NA,"['Stunning 4 bed 1.5 bath duplex in Ridgewood!', 'Big rooms with lots of light in each and closets, shared yard w/ one unit, and roof access.', 'Close to Seneca Ave M train.', 'Act fast before it’s too late!', 'Trains:', 'M at Seneca Av 0.11 miles', 'M at Forest Av 0.24 miles', 'L M at Myrtle-Wyckoff Avs 0.38 miles', 'L at DeKalb Av 0.56 miles', 'M at Fresh Pond Rd 0.57 miles', 'For questions or showings call Isaac at 718-306-8984', 'MUST HAVE GOOD CREDIT AND INCOME', '12 MONTH LEASE', 'GUARANTORS WELCOME', 'Video and FaceTime Walkthroughs Available']","['https://images.craigslist.org/00g0g_cEo8VgfIMiDz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00Q0Q_2ygUXehhtgLz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00A0A_usqunSFbFjz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00L0L_1TQYE6mDLm0z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00L0L_9Rl0VqVrr9Pz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01717_bTEdR5soFb2z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00w0w_6DQR0hJEL9tz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00V0V_dePtGKM7E9yz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00S0S_8Pr0ObWsFj4z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00N0N_2kN4FyStZR2z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00M0M_ex5nry1aSXkz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00R0R_852p89BPWACz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01616_buCojugmYEdz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01717_9cxQAqBgBdQz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00s0s_eRMrpumDkJ1z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00v0v_1HTKcnUuNS6z_0kE0fu_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-bed-15-bath-duplex-in/7515596418.html
7490601771,"TREE LINED, QUIET, BREEZY SUNNY STUDIO - SPACIOUS AND BRIGHT",1600,"Sunnyside, NY",50 Street near Skillman Avenue,50 Street ,40.7436,-73.9216,22,2022-08-02 14:04,NA,['2022-08-02 14:04'],2022-08-15,apartment,0,1.0,laundry in bldg,no parking,NA,NA,monthly,NA,One Month Fee,NA,NA,NA,NA,NA,NA,NA,"['One of a kind studio apartment in a well kept building with elevator, laundry, and live- in super.', 'Spacious and bright layout, separate kitchen, top to bottom renovated bath, dual closets.', 'Wood floor and high ceiling.', 'No pets.', 'to schedule a showing, Please call (917) 662-1790', 'Olympic City Real Estate']","['https://images.craigslist.org/00E0E_ijVLfAcY6iLz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00a0a_bmRWu2escdCz_0oo0ww_600x450.jpg', 'https://images.craigslist.org/00S0S_hvEwv7ItbTwz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00g0g_8wmlIHxSXjCz_0oo0ww_600x450.jpg', 'https://images.craigslist.org/00l0l_eDWrK76MkEVz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00o0o_19bO2QG8Q9Zz_0oo0ww_600x450.jpg', 'https://images.craigslist.org/00P0P_kAclhaNN3b5z_0oo0ww_600x450.jpg', 'https://images.craigslist.org/00b0b_hAhSA0T1Truz_0ww0oo_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/sunnyside-tree-lined-quiet-breezy-sunny/7516465173.html
7516816541,Large Studio Apt - Mosholu - Elevator Building / No Fee,1350,Mosholu Area,202nd Street near Grand Concourse,202nd Street ,40.873376,-73.887089,15,2022-08-03 11:48,NA,[],NA,apartment,0,1.0,laundry in bldg,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Very Large Studio Apt with Separate Kitchen and Dinette - Large Closets - Wood Floors', 'Nicest ELEVATOR BUILDING in Mosholu Area - Laundry in Building - Great Deal!', 'Near Subways and Transportation', 'Please Respond VIA EMAIL']","['https://images.craigslist.org/00202_9G0LaIUPOQhz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_box1h46w7njz_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/brx/apa/d/bronx-large-studio-apt-mosholu-elevator/7516816541.html
7516800809,Everything Included... Renovated... 1 bed... Good Area,1998,East Elmhurst,NA,NA,40.7611,-73.8916,22,2022-08-03 11:18,NA,[],NA,apartment,1,1.0,no laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Newly renovated apartment', 'Everything included', '1 bedroom', 'Backyard', 'Good area', 'Freshly painted', 'For more details and showing please text: 917-405-9855']","['https://images.craigslist.org/00l0l_aEDDUHqS7U7z_06A08e_600x450.jpg', 'https://images.craigslist.org/00i0i_4cZU02nVHc3z_06w089_600x450.jpg', 'https://images.craigslist.org/00G0G_58ajskZPR3Vz_06M08t_600x450.jpg', 'https://images.craigslist.org/00000_c3X48ucN09Lz_09q07x_600x450.jpg', 'https://images.craigslist.org/00707_3zX6OlJdWaCz_06R08z_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/east-elmhurst-everything-included/7516800809.html
7516898897,Newly Renovated Two Bedroom / Flex 3 in NoMad,5495,Murray Hill,NA,NA,40.7443,-73.9781,22,2022-08-03 14:25,2022-08-03 14:25,[],NA,apartment,2,1.0,NA,NA,NA,NA,NA,NA,Broker Fee Apartment,True,True,NA,NA,NA,NA,NA,"['Claire Barrios', 'Phone: 914-318-1918', 'Mobile: 914-318-1918', 'Fax: 212-227-1120', 'Email: <URL>', 'AVAILABLE: 09/01', 'Newly renovated two bedroom/ flex 3 features southern exposure.', 'Gourmet kitchen equipped with custom cabinetry, granite countertops, and stainless-steel appliances including a dishwasher.', 'Highlights include central air, queen-size bedrooms, hardwood floors throughout, and high ceilings.', 'Located in NoMad, close to restaurants, shops, and transit lines.', 'Building Amenities', 'Brownstone', 'Subway', 'Apartment Amenities', 'Dishwasher', 'Hardwood', 'High Ceilings', 'Renovated', 'Granite Kitchen', 'Light', 'Convertible', 'Stainless Steel Appliances', 'Claire Barrios', 'Phone: 914-318-1918', 'Mobile: 914-318-1918', 'Fax: 212-227-1120', 'Email: <URL>', 'To view, call, email or text Claire Barrios at:', '914-318-1918']","['https://images.craigslist.org/00a0a_6VYtF3AJ55Tz_0i50cg_600x450.jpg', 'https://images.craigslist.org/00O0O_7xFXbyaT0o0z_0iD0cm_600x450.jpg', 'https://images.craigslist.org/00O0O_9DkrbF2ylOFz_0iC0cl_600x450.jpg', 'https://images.craigslist.org/00y0y_rxhfHqiEFlz_0iI0ck_600x450.jpg', 'https://images.craigslist.org/00g0g_iivUmpKqnXCz_0fT0aO_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-newly-renovated-two-bedroom/7516898897.html
7515836910,NO FEE THREE BEDROOM APT AVAILABLE ON WEST 180TH STREET,3100,Inwood / Wash Hts,NA,NA,40.8496,-73.9356,22,2022-07-31 23:54,NA,[],NA,apartment,3,1.0,no laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['NO FEE Three Bedroom Available', 'In Washington Heights', 'Located On The Second Floor Of A Walk Up', 'Brand New Renovations, High Ceilings, Exposed Brick, Island Kitchen & Granite Countertops', 'Stainless Steele Appliances Include - Refrigerator, Stove & Microwave', 'Easy Commute To A/1 Trains & M101 Bus Line', 'Students Welcome', 'Guarantor Accepted', 'No Broker Fee', 'Text 917-371-5082 For Additional Information']","['https://images.craigslist.org/00t0t_adEqFyntRh2z_09C06s_600x450.jpg', 'https://images.craigslist.org/00z0z_iKpASDnSNrz_09I06s_600x450.jpg', 'https://images.craigslist.org/00k0k_kR207ytTfQxz_09G06s_600x450.jpg', 'https://images.craigslist.org/00A0A_1PsKuC9Zu8yz_09H06s_600x450.jpg', 'https://images.craigslist.org/00w0w_a2YBHDYm4Mez_09H06s_600x450.jpg', 'https://images.craigslist.org/00S0S_gzhAZ3F70mAz_09706s_600x450.jpg', 'https://images.craigslist.org/00404_aaLOd4xR0wcz_04j06s_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-three-bedroom-apt/7515836910.html
7514811436,Large 1 bedroom!!!,4300,NA,NA,NA,40.7443,-73.9781,22,2022-07-29 11:29,2022-07-29 11:29,[],2022-07-29,apartment,1,1.0,laundry in bldg,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Gym on the retail level,', '24 hour doorman,', 'laundry facility,', 'On-site super and maintenance.', 'Improvements in the apartments include Natural maple shaker kitchen cabinets with granite countertops and floor,', 'Stainless steel appliances,', 'Marble tiled bathrooms.', 'Gas is included, and all units feature individual A/C Units.']","['https://images.craigslist.org/00E0E_lPFOlPGR1J3z_0h70bp_600x450.jpg', 'https://images.craigslist.org/00Q0Q_5vOQRMcHFvpz_0h70bp_600x450.jpg', 'https://images.craigslist.org/00808_4wHxlvmYpiNz_0b407o_600x450.jpg', 'https://images.craigslist.org/00z0z_i43KdFGeyeyz_09G06s_600x450.jpg', 'https://images.craigslist.org/00w0w_c1YrdnthHG7z_09G06s_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-large-bedroom/7514811436.html
7516321184,Room for rent and also attic 2 rooms,1400,White plains NY,Robertson ave near Tarrytown,Robertson ave ,41.035487,-73.778627,15,2022-08-02 08:55,NA,[],2022-08-02,house,3,1.0,no laundry on site,no parking,NA,NA,monthly,NA,NA,NA,NA,True,NA,True,True,NA,"['For rent 1 room all included and cable wifi.', 'Share bathroom.', 'Exclude parking space.', '$850', 'Rent attic space 2 rooms can be bedroom and livingroom,  share bathroom, exclude parking, all included, $1400', 'Central air entire house and new renovated entire house.']","['https://images.craigslist.org/00p0p_2TyTu6NDceHz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00H0H_jzBf6Zk43X8z_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/wch/apa/d/white-plains-room-for-rent-and-also/7516321184.html
7512723872,2 Bedroom in Luxury 24 Hr Doorman Building,2200,Bellerose,NA,NA,40.7471,-73.7286,99,2022-07-24 09:42,2022-07-30 11:38,[],NA,apartment,2,1.0,laundry in bldg,off-street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['Luxury Building - 24 Hour Doorman! 2 Bedroom Apartment', 'Mint Condition Featuring Spacious LR, Dining Area, Updated Kitchen & Bathroom, Dishwasher, Hardwood Floors Throughout.', 'Great Sunlight & Closet Space.', 'Pets OK.', 'Close to Shopping & Transportation.', 'Priced to Rent Immediately.', ""Won't Last!"", 'Building Amenities.', ""24 Hr Doorman, Pool, Fitness Center, Laundry, Bike Room, Dry Cleaner, Lounge, Children's Playroom.""]","['https://images.craigslist.org/00707_khf1mrtyXilz_0CI0sJ_600x450.jpg', 'https://images.craigslist.org/00w0w_1bQ09ddYJKez_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00b0b_bd8if6NHdODz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00S0S_lCh0IdTTtDcz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00n0n_cTxtVm6yexWz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00c0c_ggDPLI6LZ8oz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01717_eCbDD98kYxiz_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/bellerose-bedroom-in-luxury-24-hr/7512723872.html
7505212327,2 or 3 (BDRM or OFFICE) NEAR JFK OFF(GUY BLVD),2300,SPRINGFIELD GARDENS,161th st near 137th ave,161th st ,40.6775,-73.7758,22,2022-08-04 00:05,2022-08-04 00:14,['2022-08-04 00:05'],NA,apartment,3,1.0,no laundry on site,street parking,NA,NA,monthly,NA,$2300,NA,NA,NA,NA,NA,NA,NA,"['THIS TWO BEDROOM APARTMENT FEATURES ONE HUGE MASTER BEDROOM FIT FOR A KING AND', 'A COZY MID-SIZE BEDROOM .', 'IT ALSO HAS LIVING ROOM , DINING AREA ,KITCHEN , BATH', 'AND OFFICE (3 bdrm/Den)  WITH FRENCH DOORS FOR THE PROFESSIONAL.', '( WORK@HOME OR ETC..)', 'HARDWOOD  FLOORS THRU-OUT ENTIRE APT.,', 'EXCEPT FOR BEDROOM (MUST BE CARPETED).', 'NEAR BUSES AND 5 MINS.', 'FROM  JOHN F. KENNEDY  AIRPORT..', 'ASKING $2,300 PER MONTH .', 'CALL BROKER @ 516-500-3811 LEAVE A MESSAGE WITH NAME OR TEXT.', 'CREDIT CHECK AND INCOME CHECK', 'A MUST!!!!', ""PHOTO'S COMING SOON!!!!""]","['https://images.craigslist.org/00y0y_3AKtxwd6PIuz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00A0A_4Wx9tWhtV3Pz_0ak07K_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/jamaica-or-bdrm-or-office-near-jfk/7517103982.html
7515183500,NO-FEE Sleek Studio 1 Bath in Hudson Yards!,3768,Midtown West,NA,NA,40.7547,-73.9925,22,2022-07-30 10:00,NA,[],NA,apartment,0,1.0,NA,NA,NA,NA,NA,NA,No-Fee Apartment,NA,NA,NA,NA,NA,NA,NA,"['Sabrina Rosal', 'Phone: 201-350-7865', 'Email: <URL>', 'This no-fee, sleek studio 1 bath offers condo-level finishes, a gourmet kitchen with stainless steel appliances, a spa-like bathroom with Italian porcelain tiling, oak wood flooring, chrome fixtures, oversized windows, individually controlled heat & air, and an in-home washer & dryer.', 'This luxury building offers a 24-hour doorman, expansive solarium and sky lounge with private cabanas, squash court, fitness center, co-working spaces, golf simulator, pet washing room, bike & resident storage, valet services, and Caffe Vento on site.', 'Conveniently located near the 7/A/C/E/ W 39th St Ferry.', 'Note: Listed rent is net effective based on 1 month free.', 'Gross rent is $4,110.', 'LISTING #138520', 'Building Amenities', 'Doorman', 'Elevator', 'Health Club', 'Subway', 'Laundry', 'Bicycle Room', 'Storage', 'Roof Deck', 'Wheelchair Access', 'Receiving Room', 'Apartment Amenities', 'Dishwasher', 'Hardwood', 'Light', 'NO FEE', 'Laundry In Unit', 'Stainless Steel Appliances', 'Sabrina Rosal', 'Phone: 201-350-7865', 'Email: <URL>', 'To view, call or text Sabrina Rosal at:', '201-350-7865', 'Email: <URL>']","['https://images.craigslist.org/00000_hk68qjRqPQ6z_0gW09v_600x450.jpg', 'https://images.craigslist.org/00Z0Z_3C5EtNzzkBZz_0bc0gW_600x450.jpg', 'https://images.craigslist.org/00d0d_gpR533HmQjSz_0bf0gW_600x450.jpg', 'https://images.craigslist.org/00E0E_f572GWgjy7Vz_0gW08Y_600x450.jpg', 'https://images.craigslist.org/00u0u_4Y6GIql06stz_0dP0gW_600x450.jpg', 'https://images.craigslist.org/00F0F_5pfRZ45tPq2z_0a40f4_600x450.jpg', 'https://images.craigslist.org/00808_a0iGZ0wlHoaz_0gW0bh_600x450.jpg', 'https://images.craigslist.org/00M0M_ec3LkigsgNXz_0gW0bg_600x450.jpg', 'https://images.craigslist.org/00o0o_3VItdGZrlKqz_0gW09u_600x450.jpg', 'https://images.craigslist.org/00101_lBzexXjat6Az_0gW09v_600x450.jpg', 'https://images.craigslist.org/00x0x_7mGMW9I3FVzz_0gW09p_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-sleek-studio-bath-in/7515183500.html
7514907943,1 BEDROOM APARTMENT,1550,Jamaica Queens,leslie rd near Irwin pl,leslie rd ,40.682571,-73.765869,15,2022-07-29 14:32,2022-07-30 09:21,[],2022-08-01,apartment,1,1.0,no laundry on site,off-street parking,NA,NA,monthly,NA,broker fee,NA,NA,True,NA,NA,NA,NA,"['1 Bedroom apartment for rent - Close to Transporation, restaurants, JFK airport, supermarket, shopping stores, convenience store and etc.****All UTILITIES ARE INCLUDED*****']","['https://images.craigslist.org/00i0i_9fbcSRZDocRz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00K0K_2xQIyzTwySoz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01313_4xN97S6X9n4z_0CI0pO_600x450.jpg', 'https://images.craigslist.org/00j0j_lHDuTVZ8u9Pz_0CI0pO_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/jamaica-bedroom-apartment/7514907943.html
7485288751,Small 1 Bedroom apartment including utilities and wifi,1690,Rego Park,NA,NA,40.7262,-73.8563,99,2022-07-28 11:13,2022-07-28 11:13,['2022-07-28 11:13'],NA,townhouse,1,1.0,no laundry on site,street parking,NA,NA,monthly,NA,NA,True,NA,True,NA,NA,NA,NA,"['- Around 67th Ave and queens Blvd', '- $1690/month includes wifi and utilities', '- 2 blocks from Subway (M, R) and bus lines', '- newly renovated', '- bottom floor, separate private entrance', '- small, ideal for 1 person', 'Text/email for more information']","['https://images.craigslist.org/00000_gFJky9wtrdGz_0CI0lM_600x450.jpg', 'https://images.craigslist.org/00e0e_5YjFso89KBNz_0lM0CI_600x450.jpg', 'https://images.craigslist.org/01414_jKX7E1vqL6sz_0lM0CI_600x450.jpg', 'https://images.craigslist.org/00t0t_c0yAJwy1iglz_0lM0CI_600x450.jpg', 'https://images.craigslist.org/00p0p_8ArTLe5S4Hoz_0lM0CI_600x450.jpg', 'https://images.craigslist.org/00D0D_annSvCs7gSzz_0lM0CI_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/rego-park-small-bedroom-apartment/7514400407.html
7514900980,Stunning 2 Bed 1.5 Bath in Upper East Side!,5875,Upper East Side,NA,NA,40.7816,-73.9511,22,2022-07-29 14:19,NA,[],NA,apartment,2,NA,laundry in bldg,NA,NA,NA,NA,NA,Broker Fee Apartment,NA,NA,NA,NA,NA,NA,NA,"['Sabrina Rosal', 'Phone: 201-350-7865', 'Email: <URL>', 'Stunning 2 Bed 1.5 Bath corner unit that offers a pass-through kitchen with breakfast bar, dining alcove, stainless steel appliances, and beautiful plank floors.', 'This luxury building features a 24-hour doorman, beautifully Landscaped Gardens, Health Club, a pool, sundecks, an attended garage, laundry room, a Children’s Playroom, and various services!', 'Conveniently situated near the Q/6 allowing you to easily travel anywhere in the city for the best dining, shopping, and entertainment.', 'LISTING #136917', 'Building Amenities', 'Doorman', 'Elevator', 'Health Club', 'Pool', 'New Construction', 'Laundry', 'Bicycle Room', 'Valet', 'Apartment Amenities', 'Dining Room', 'Dishwasher', 'Hardwood', 'Light', 'Stainless Steel Appliances', 'Sabrina Rosal', 'Phone: 201-350-7865', 'Email: <URL>', 'To view, call or text Sabrina Rosal at:', '201-350-7865', 'Email: <URL>']","['https://images.craigslist.org/00I0I_9mINB3LChTvz_0gW0bg_600x450.jpg', 'https://images.craigslist.org/00f0f_lHWTE4ckXcoz_0gW0be_600x450.jpg', 'https://images.craigslist.org/00F0F_h8zXZrGLHnPz_0gW0bi_600x450.jpg', 'https://images.craigslist.org/00S0S_1MJWSbyO6Ykz_0g80aJ_600x450.jpg', 'https://images.craigslist.org/00C0C_8PvGM7uLBI3z_07n08t_600x450.jpg', 'https://images.craigslist.org/01515_j1JjchgrIGEz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00h0h_cZZPPYiwADvz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00O0O_7rnRsAoJjjIz_0g80bd_600x450.jpg', 'https://images.craigslist.org/00e0e_1Vy612pzs2Sz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00a0a_7n1hOOs6Peaz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00v0v_fNJ52Ta3Psrz_0g80aM_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-bed-15-bath-in-upper/7514900980.html
7513484587,2 bedrooms 1 bath fully renovated Staten Island,1800,Staten Island,Rathbun ave near Staten Island,Rathbun ave ,40.5352,-74.2116,22,2022-07-26 06:40,NA,[],NA,apartment,2,1.0,w/d hookups,street parking,1000,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,['2 bedrooms 1 bath fully renovated modern kitchen stainless steel appliances nice size rooms has washer dryer hook up and near transportation and shopping call for details 3475465688'],"['https://images.craigslist.org/00V0V_4bSyaSb4gyPz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00A0A_g4yLoGLjcW4z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00606_6RmLWJIq5Fez_0t20CI_600x450.jpg', 'https://images.craigslist.org/00101_dAjQSCu13PLz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00i0i_2LKWZFfim3Fz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00l0l_5Qfrjdh0Ecsz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00T0T_37WnDsqJj9Az_0t20CI_600x450.jpg', 'https://images.craigslist.org/00C0C_e3tqhnevQjKz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00o0o_9CjABnybTouz_0t20CI_600x450.jpg']",https://newyork.craigslist.org/stn/apa/d/staten-island-bedrooms-bath-fully/7513484587.html
7514559817,Luxury 1 Bed1 Bath Apartment in Greenpoint-  Available Now!- BS1,4282,Greenpoint,NA,NA,40.7272,-73.9498,22,2022-07-28 16:38,NA,[],2022-09-01,apartment,1,1.0,w/d in unit,valet parking,NA,NA,monthly,NA,Broker fee equal to 1 month's rent.,True,True,True,NA,True,True,True,"['Luxury 1 Bed1 Bath Apartment in Greenpoint', 'This unit is designed to help you take a healthy break and connect with your favorites.', 'Take your pup to the dog run, or head to the Fitness Center for a workout.', 'Reserve the Private Lounge and take advantage of its chef’s demo kitchen, or reserve your spot by the outdoor pool and enjoy the Brooklyn views.', 'Take your pick—there’s more below!', 'At Your Service', 'Lobby café open to locals', 'Urban Room for resident meet-ups', 'Mail and package room for easy deliveries and pick-ups', 'Resident and community dog run on the Esplanade', 'Custom metal and concrete tile design in harmony with local architecture', 'Rooms with a View', 'Private Lounge with chef’s demo kitchen overlooking the East River and Manhattan skyline', 'Generous coworking space with adjoining terrace', 'Reservable conference rooms and dining table with seating for up to 14', 'Splash Decisions', 'Open-air pool deck and terrace', 'Grilling stations with prep table under pergola and nearby dining tables', 'Indoor pool lounge with refreshment station and TV, reservable for your private events', 'City views you’ll never get sick of', 'Stretch Goals', 'Fully equipped Fitness Center', 'Yoga and Cycle studio rooms', 'Outdoor Fitness Terrace', 'For more information or similar listings,', 'please contact:', 'Mike Agosto', '619-508-2712']","['https://images.craigslist.org/00v0v_a7vGbbFG8dvz_07Z055_600x450.jpg', 'https://images.craigslist.org/00202_h7BLtMkkSJzz_08605p_600x450.jpg', 'https://images.craigslist.org/00w0w_8SGL4zYmonPz_07O07k_600x450.jpg', 'https://images.craigslist.org/00O0O_9Y0ZZDZ2IiDz_0di07u_600x450.jpg', 'https://images.craigslist.org/00808_jBm5lXegKamz_09Z07s_600x450.jpg', 'https://images.craigslist.org/00404_cZN6RJ5GvP4z_0di07n_600x450.jpg', 'https://images.craigslist.org/00404_5w6koAm7ooGz_09U07s_600x450.jpg', 'https://images.craigslist.org/00v0v_f5oMpbBXA0oz_0de07o_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-bed1-bath-apartment-in/7514559817.html
7513702537,Newly Renovated ApaRTMENT FOR RENTALrtment,2500,Bronx,East 227Th St,East 227Th St,40.8904,-73.8503,22,2022-07-26 15:39,NA,[],2022-07-26,apartment,3,1.0,no laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Newly renovated three-bedroom apartment for rent in a greater location, close to public transportations and shopping center.', '3 Bedroom', '1 Full bath', 'Stain Steel Appliances.']",NA,https://newyork.craigslist.org/brx/apa/d/bronx-newly-renovated-apartment-for/7513702537.html
7515490059,"621 #1F CONVENIENTLY LOCATED TWO BED, CLOSE TO PLG.",2350,Brooklyn,NA,NA,40.6602,-73.9442,99,2022-07-30 23:42,NA,[],2022-09-01,apartment,2,1.0,no laundry on site,no parking,NA,NA,monthly,NA,NA,True,True,True,NA,NA,NA,NA,"['This Apartment Features', '- Queen Sized Bedrooms', '- Natural light throughout', '- Spacious living area', '- Beautiful fully tiled bathroom', '- Deep soaking tub.', '- Hardwood flooring throughout', '- Heat and hot water included', '-Fee', 'Due At Signing', 'Txt Perets at 312-881-9553 for quickest response!']","['https://images.craigslist.org/00O0O_9lJOzhZOVFWz_0CI0pB_600x450.jpg', 'https://images.craigslist.org/00l0l_3WHHNjaGFD3z_0CI0pc_600x450.jpg', 'https://images.craigslist.org/00F0F_irPw2r9xMFPz_0CI0oO_600x450.jpg', 'https://images.craigslist.org/00g0g_j0k6Wb53FaEz_0wR0CI_600x450.jpg', 'https://images.craigslist.org/00I0I_cvTQqhwWDBBz_0xr0CI_600x450.jpg', 'https://images.craigslist.org/00d0d_4VGJ2w6Lfuoz_0CI0p0_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-621-1f-conveniently-located/7515490059.html
7516847363,Beautiful 2 Bedroom in Bushwick,2200,Bushwick,365 Central Ave,365 Central Ave,40.693877,-73.917761,10,2022-08-03 12:46,2022-08-03 16:27,[],NA,apartment,2,1.0,no laundry on site,no parking,NA,NA,monthly,NA,12% Brokers Fee,NA,NA,NA,NA,NA,NA,NA,"['Seeking renters for this 2 bedroom, 1 bathroom apartment on Central Avenue.', ""You'll love the Eat in kitchen and Stainless steel appliances!"", 'There are tons of cabinets and counter space.', 'The bathroom features tiling throughout and a deep soaking tub with tons of storage space.', 'The roof deck is a great place to enjoy the views of Manhattan.', 'The Knickerbocker and Myrtle-Wyckoff 2/3 subway lines are minutes away for easy access to Manhattan hotspots and the shopping on Broadway.', 'Contact us for a viewing today!']","['https://images.craigslist.org/00S0S_dBiuakOk115z_09K0cU_600x450.jpg', 'https://images.craigslist.org/00808_hylDwfYkM0fz_0iw0cU_600x450.jpg', 'https://images.craigslist.org/00g0g_cK6k3YW3kpcz_09K0cU_600x450.jpg', 'https://images.craigslist.org/01010_j0wszZty3Hbz_09W0cU_600x450.jpg', 'https://images.craigslist.org/00i0i_aF5dCtLc284z_09J0cU_600x450.jpg', 'https://images.craigslist.org/00s0s_ihnQ71dWwOFz_09M0cU_600x450.jpg', 'https://images.craigslist.org/00M0M_i6fGEV4f2K9z_09R0cU_600x450.jpg', 'https://images.craigslist.org/01111_fh3SaL0DgDQz_09Q0cU_600x450.jpg', 'https://images.craigslist.org/00a0a_7lasPPcrgrOz_09K0cU_600x450.jpg', 'https://images.craigslist.org/00m0m_lj0SIrhwx6Pz_09P0cU_600x450.jpg', 'https://images.craigslist.org/00v0v_7JNuicbR8Ryz_09O0cU_600x450.jpg', 'https://images.craigslist.org/00z0z_hT4GiDgPEvGz_09M0cU_600x450.jpg', 'https://images.craigslist.org/00g0g_6xwJonFfsGzz_09Q0cU_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-bedroom-in-bushwick/7516847363.html
