post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7512716168,No Fee - Renovated with in-unit laundry/Doorman/Garage/Gym/Roof Deck,3500,Clinton Hill/Brooklyn Navy Yard,Park Avenue near Washington Avenue,Park Avenue ,40.696404,-73.968008,5,2022-07-26 07:50,NA,['2022-07-26 07:50'],NA,loft,1,1.0,w/d in unit,attached garage,700,NA,monthly,$20 credit check,NA,True,True,True,NA,True,True,NA,"['Fully renovated - 700sf 1 bedroom with in-unit laundry.', 'Huge bedroom, excellent closet space and stainless-steel Fisher & Paykel, Bosch and GE appliances.', 'Available for 8/15 move in.', 'Photos are of exact unit.', 'In the building:', '- Newly renovated attended lobby', '- New entry with phone connected intercom system', '- Package room', '- Furnished roof deck with stunning Manhattan view', '- Fitness Center with Peloton', '- Elevators', '- Indoor garage parking ($275 cars - $300 SUVs)', '- Storage-10,000sf Spa and Wet Lounge', '-Le Petit Monstre French Bakery and Grocery', '- 8000sf Co-Working Space', 'On the block:', '- Brooklyn Roasting Company', '- 121 Fitness- Recess Art Gallery', '- Il Porto Wood Oven Pizza and Restaurant', '- Grapeshot Wine Boutique', '- Burger Ur Way-Greenway Salads', 'Dozens of other bars, restaurants, coffee, shopping, Wegmans, Building 77 Food Court, Rooftop Reds and more!', 'Need a guarantor?', 'Rhino and The Guarantors accepted.', 'Ideal for commuters, 275 Park Avenue is located by the Manhattan direct NYC Ferry at the Brooklyn Navy Yard which allows a fast 10-minute ride to Wall Street and 12-minute ride to Midtown.', 'There is also a Citi Bike station with 45 docks located right outside as well as easy access to the Clinton/Washington G subway line, York Street F subway line and Jay Street/Metrotech A,C,F and R trains, as well as the B62, B57 and B69 bus lines.']","['https://images.craigslist.org/01717_6Z5kMTDWdFnz_0B60oJ_600x450.jpg', 'https://images.craigslist.org/00D0D_cI7pokvBamHz_0B60oJ_600x450.jpg', 'https://images.craigslist.org/01414_U1G71IqQ8fz_0B60oJ_600x450.jpg', 'https://images.craigslist.org/00d0d_hLCInwcd0Osz_0fY0aE_600x450.jpg', 'https://images.craigslist.org/00l0l_35lHXa0o06Iz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01616_9Var39KbKdOz_0g80aK_600x450.jpg', 'https://images.craigslist.org/01010_b97VkrIAOvUz_0fu0aJ_600x450.jpg', 'https://images.craigslist.org/00U0U_2z5Nor9ucAxz_0g50aE_600x450.jpg', 'https://images.craigslist.org/00p0p_ejILHgU0vMUz_0B60oJ_600x450.jpg', 'https://images.craigslist.org/00b0b_lDQnOBHame1z_0B60oJ_600x450.jpg', 'https://images.craigslist.org/00b0b_75gwN9i2NtQz_0g80aK_600x450.jpg', 'https://images.craigslist.org/00Q0Q_hD4pK7wXj2Dz_0B60oJ_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-renovated-with-in-unit/7513494027.html
7519225092,Spacious 3 bed 2 bath Duplex apartment!!!,4400,bushwick,1120 bushwick ave,1120 bushwick ave,40.689685,-73.918468,10,2022-08-09 11:15,2022-08-09 11:15,[],NA,apartment,3,2.0,laundry in bldg,street parking,NA,NA,monthly,$20 application fee,NO BROKER FEE,True,True,NA,NA,NA,NA,NA,"['NO FEE!!!', 'ASAP move in', 'Video is available', 'Spacious 3 bed 2 bath Duplex apartment!!!.', '*QUEEN-SIZE Bedrooms with Fantastic SUNLIGHT *Central Air *LAUNDRY ROOM in Building !!!!', 'Huge living room with Storage and private backyard access!!!', 'There is plenty of sunlight throughout the apt and it is very spacious with beautiful, with  Exposed Brick!!!', 'call/ text Steven to view today!!!', '202.729.0152', 'nearby trains:', 'J Z at Gates Av 0.23 miles', 'J at Halsey St 0.3 miles', 'J at Kosciusko St 0.53 miles', 'J Z at Chauncey St 0.58 miles', 'M at Knickerbocker Av 0.63 miles', 'requirements:', '1 year lease minimum', 'GOOD Credit and GOOD income', 'Guarantors Welcome']","['https://images.craigslist.org/00z0z_ipXkooRd2AFz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00606_2JSqdXweIl2z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01717_8CAufnYZJLlz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00E0E_2Kq3xjjQZnJz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00808_aTYvtbLSkwLz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00g0g_avTa6oTbvfPz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01111_25dss8U4hwWz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00m0m_6ccQdQxrtEz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00i0i_j2f76TZu4Q4z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01212_9gF0lGuNcThz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00n0n_3h6aoqUYaN4z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00n0n_hFVmpLkMXEiz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00B0B_62aTXcAx5xDz_0cU09G_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-bath-duplex/7519225092.html
7005181331,===TOP FLOOR====MASSIVE====HIGH CEILING====WATER VIEWS====,2750,Battery Park,NA,NA,40.7143,-74.006,22,2022-07-26 13:05,NA,['2022-07-26 13:05'],NA,apartment,1,1.0,w/d in unit,attached garage,NA,NA,monthly,NA,NA,True,True,NA,NA,True,True,True,"['King sized 1 bedroom apartment with spacious layout in the Financial District.', 'The unit offers attractive finishes such as massive windows to enjoy the effects of organic lighting, enormous closet space, and stained hardwood floors.', 'The kitchen streams effortlessly into the living room.', 'Additional storage room and dishwasher are masked by dark stained wood cabinetry.', 'Earth tone shades provide a warm and welcoming vibe to the apartment.', 'The spacious bathroom possesses a soothing full sized tub with complimentary lighting.', '10-foot high ceilings soar throughout the apartment granting comfortable living space.', 'The building’s never ending list of amenities include:', '• Luxury lobby and reception area fully attended', '• Entertainment Center', '• Glass domed private lounge with wonderful views of the river', '• Billiards table', '• lounge', '• Weight room', '• Sky deck with amazing views of the city and rivers', '• Valet services including dry cleaning, laundry & housecleaning', 'Located near numerous train stations (Rector St 1-train, Wall St 2,3,4 and 5-train, Broad St J & Z-train) convenient to commute throughout NYC.', 'Steps away from supermarkets, restaurants, entertainment, parks and river views.']","['https://images.craigslist.org/00q0q_hP8KXkcCilc_600x450.jpg', 'https://images.craigslist.org/00m0m_4jthJtOJhIt_600x450.jpg', 'https://images.craigslist.org/01717_4GRHtxS8opM_600x450.jpg', 'https://images.craigslist.org/00F0F_hyx4SCMSTZN_600x450.jpg', 'https://images.craigslist.org/00c0c_aVJmWmON9FI_600x450.jpg', 'https://images.craigslist.org/00J0J_h0QDVzYn47v_600x450.jpg']",https://newyork.craigslist.org/mnh/apa/d/new-york-top-floormassivehigh/7513624372.html
7510421459,BEAUTIFUL STUDIO || TONS OF NATURAL LIGHT,2395,bed stuy,quincy st near patchen ave,quincy st ,40.689631,-73.927404,15,2022-07-27 15:34,NA,['2022-07-27 15:34'],2022-08-01,apartment,0,1.0,no laundry on site,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['Heat and Hot Water Included!!', 'Welcome to 832 Quincy Street, a beautiful brownstone tucked away on a quiet street in Brooklyn.', 'This spacious and sun-drenched studio space is a great option for a couple or person looking for an upgrade while also staying within budget!', 'This loft-like floorplan has oversized windows that allow natural light to pour in, exposed brick architecture, and a nice divider that offers separation to the studio apartment between the living space/kitchen and bedroom.', 'Maple cabinetry, granite countertops, and a fully tiled bathroom compliment the apartment’s rustic design.', 'J/M/Z trains at Gates Avenue and A/C trains at Utica are a short walk from the apartment.', 'There are a plethora of bar and restaurant options within walking distance of the apartment.', 'Grocery stores and a gym around the corner.', 'Lease Term: 12 months', 'Must meet income and credit requirements.', 'Guarantors welcome.', 'To view the unit text, call or email anytime!']","['https://images.craigslist.org/00101_darwhw2y5jBz_08B06s_600x450.jpg', 'https://images.craigslist.org/00a0a_8ws9Nidf8Hz_08B06s_600x450.jpg', 'https://images.craigslist.org/00f0f_be2IDm7Exr1z_08B06s_600x450.jpg', 'https://images.craigslist.org/01616_8GIykxG1GR6z_08B06s_600x450.jpg', 'https://images.craigslist.org/00404_32rTbXlMpzBz_08B06s_600x450.jpg', 'https://images.craigslist.org/00t0t_6TrCfMyjE8Jz_08B06s_600x450.jpg', 'https://images.craigslist.org/00F0F_kEZXLCcT62lz_08B06s_600x450.jpg', 'https://images.craigslist.org/00Y0Y_3AsGsyg3OcYz_08B06s_600x450.jpg', 'https://images.craigslist.org/00P0P_8W8NLp2ILOGz_09G06s_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-studio-tons-of/7514120804.html
7505222819,STUNNING 3BED 1BATH- ACT FAST>> Sept/1,3300,BUSHWICK,Menahan St near WILSON AVE,Menahan St ,40.697218,-73.917882,5,2022-08-03 22:38,2022-08-03 22:38,['2022-08-03 22:38'],2022-09-01,apartment,3,1.0,laundry in bldg,no parking,NA,NA,monthly,$20 per applicant,broker fee,True,True,NA,NA,NA,NA,NA,"['THIS IS A BROKER FEE UNIT.', 'AVAILABLE SEPT 1ST', 'Video tour available', 'Great deal on this great 3 bedroom in a fabulous area of Bushwick.', 'Walk into your huge living area with double windows, exposed brick and shining hardwoods.', ""Gorgeous cook's kitchen has tons of counter space and all the features you want - granite, stainless steel appliances and tons of storage cabinets."", 'Queen sized bedrooms, sleek modern bath and washer/dryer in the building make this the perfect new home.', 'Your choice of shopping, groceries, dining, nightlife and Maria Hernandez Park are a short walk away.', 'Commuters will love being 3 blocks from the Knickerbocker M', 'SMALL PET ALLOWED']","['https://images.craigslist.org/00Y0Y_3uUb3Pyadc3z_0jm0cU_600x450.jpg', 'https://images.craigslist.org/00D0D_4owQf70ZC7Yz_0jm0cU_600x450.jpg', 'https://images.craigslist.org/00f0f_1pOXu6BP1R5z_0jm0cU_600x450.jpg', 'https://images.craigslist.org/01717_hvYdvjZCg9Uz_0jm0cU_600x450.jpg', 'https://images.craigslist.org/00y0y_259xxAy1g1Hz_0jm0cU_600x450.jpg', 'https://images.craigslist.org/00j0j_4Kl1K7g55ySz_0jm0cU_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-3bed-1bath-act-fast/7517087512.html
7519037493,"Luxury Studio Rental Fort Green $3,245/mon",3245,"Fort Green, Brooklyn",250 Ashland Place,250 Ashland Place,40.687761,-73.978332,10,2022-08-08 19:21,NA,[],2022-08-15,apartment,1,1.0,laundry in bldg,off-street parking,NA,NA,monthly,NA,NA,True,True,True,NA,NA,True,NA,"['The Ashland is a full service luxury residential building offering an inspiring amenity package, exemplary service, and unrivaled access to Brooklyn’s Cultural District and diverse Fort Greene.', 'Designed by SPAN Architects, the building features studios to 3 bedroom homes, beautifully appointed with modern design and custom elements: stainless steel appliances, oak plank wood floors, central air, and floor-to-ceiling windows offering spectacular views of Manhattan, Governor’s Island, Brooklyn, Queens and the water.', 'Full service amenities include the state-of-the-art fitness studio and an outdoor fitness area, outdoor movie screening area, demo kitchen, barbecue area, and billiard room.', 'The view from the 53rd floor roof deck and resident lounge will take your breath away.', 'Right downstairs, Gotham Market at The Ashland, brings the modern dining hall to Brooklyn.', 'The space features a curated culinary market in Fort Greene, Brooklyn with a variety of dining and drinking venues.', 'The Ashland is centrally located, offering eclectic and exciting dining options just off Fulton in Fort Greene, with shopping destinations moments away on Smith and Atlantic.', 'With the cultural district and Barclays all in the neighborhood, entertainment and cultural options abound.', 'When Manhattan or farther ports-of-call beckon, 11 subway stations and the LIRR are within blocks.', 'Building Amenities:', '• 24-hour doorman', '• Personal concierge services', '• Pet-friendly (no fee)', '• Rooftop lounge with outdoor terraces*', '• 3rd floor outdoor terrace with movie theatre and bars*', '• Barbecue area*', '• Fitness Club with Peloton bikes, yoga studio and outdoor fitness area', '• Resident lounge with co-working space*', '• Fully-equipped demonstration kitchen*', '• Business center*', '• Billiard room*', '• Screening room*', '• Children’s playroom*', '• Complimentary bicycle storage', '• On-site fleet of Shinola bicycles', '• Complimentary stroller parking', '• Laundry Facilities', '• Package room with refrigeration', '• Wifi throughout common spaces', '• Special access and discounts to Gotham Market at The Ashland', '• Community Events (Virtual and In-Person)*', '• Exclusive mobile app for residents', '*Additional fees apply.', 'Apartment Features:', '• Central air conditioning', '• Full size stainless steel appliances', '• Black granite countertops', '• Floor-to-ceiling windows', '• Bosch washer/dryers in 2 & 3 BR Homes*', '• Panoramic views of the New York City skyline and Fort Greene*', '• Abundant closet space', '• Wide oak plank wood floors', '• Non-smoking building']","['https://images.craigslist.org/00O0O_d9zjbp5ihM8z_08q06s_600x450.jpg', 'https://images.craigslist.org/00c0c_2pC5Q0IyqSKz_09P06s_600x450.jpg', 'https://images.craigslist.org/00k0k_k6BnSdHcFsz_08D06s_600x450.jpg', 'https://images.craigslist.org/00Y0Y_azJ5GF78ZQBz_04w06s_600x450.jpg', 'https://images.craigslist.org/00T0T_5G1IrJ6unyyz_0g80aA_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-studio-rental-fort/7519037493.html
6981916844,"@ Renovated 3bed Apt w/i ""Heat/ Terrace""+ Subway (N/ Q/ W/ D)",2150,"Gravesend, NY",W 12th St near 86th St,W 12th St ,40.595415,-73.983046,15,2022-08-02 08:37,2022-08-03 20:11,['2022-08-02 08:37'],2022-08-15,apartment,3,1.0,no laundry on site,street parking,NA,NA,monthly,NA,Credit check + Payroll check + One-month Service fee,NA,NA,True,NA,NA,NA,NA,"['* The whole 2Fl Apt was renovated recently', '* 3bed/1bath: 3 Bedrooms/ Bath/ Living & Dining room/ Kitchen', '* Utilities: Heat and Water included', '* One Huge Terrace attached to the front of the unit', '* Subway (N/ Q/ W/ D) nearby (Avenue U Stop & 25 Ave Stop)', '* Living in a quiet and nice residential area in Gravesend', '* Cross street: W 12th St and 86th St, Gravesend, NY 11223', '************************************************************', '* Rent: $2,150/m', '* Qualifications: Good Credit (credit check) + Sufficient income (Payroll check)', '* Three-month Payments: One-month security + One-month rent + One-month service fee', '* Showing schedule: Same-day appointment for viewing', '***********************************************************']","['https://images.craigslist.org/01414_j96EzQkNh3bz_0ds0a6_600x450.jpg', 'https://images.craigslist.org/01313_4b58ADGl6Gcz_0dk0hM_600x450.jpg', 'https://images.craigslist.org/00000_eZ0wSPnMyCz_0dk0hM_600x450.jpg', 'https://images.craigslist.org/00E0E_6bU498MeccSz_0dk0hM_600x450.jpg', 'https://images.craigslist.org/00606_l8o0LCkv3rKz_0ds0a6_600x450.jpg', 'https://images.craigslist.org/01212_5MgAL0VeCf6z_0ds0a6_600x450.jpg', 'https://images.craigslist.org/00303_bkT4gk6NHqhz_0ds0a6_600x450.jpg', 'https://images.craigslist.org/00C0C_1vXFcZVGSJNz_0ds0a6_600x450.jpg', 'https://images.craigslist.org/00X0X_hOEs3ce6YdUz_0dk0hM_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-3bed-apt-i-heat/7516316531.html
7325224234,1 BR APT AVAILABLE IN SUNNYSIDE GARDENS,1800,Sunnyside,NA,NA,40.7477,-73.9196,99,2022-08-02 13:09,NA,['2022-08-02 13:09'],2022-09-01,apartment,1,1.0,no laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['- 1 Bedroom apartment with a large living room and an Eat N Kitchen', '- Hardwood floors in excellent condition', '- 2 blocks away from the 7 train (15 minutes from Manhattan)', '- Quiet residential neighborhood', '- Heat and hot water included', '- No pets', '- Available Sept 1st', 'Please call (917) 660-1774 to make an appointment or email']",NA,https://newyork.craigslist.org/que/apa/d/sunnyside-br-apt-available-in-sunnyside/7516435620.html
7513231289,MASSIVE 3 BEDROOM IN PRIME WILLIAMSBURG BY THE WATER,6500,williasburg,95 2nd St,95 2nd St,40.7099,-73.9529,99,2022-07-26 10:42,2022-07-26 10:42,['2022-07-26 10:42'],NA,apartment,3,1.0,laundry on site,street parking,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Call/text Danny 206-472-5939i', 'SPRAWLING FLOOR-THROUGH APARTMENT W/UBER HIGH CEILINGS & SKYLIGHTS!', 'NO FEE', 'Enter into this perfect lay out and renovated apartment on one of South Williamsburg most charming streets!', 'Apartment features beamed ceilings, exposed brick, skylights and central heat/air!', 'Each QUEEN size bedroom has double closets + windows with great natural light!', 'Open living room that flows to the large kitchen with FULL SIZE APPLIANCES & ample room for a table and kitchen island!', 'Modern Bathroom with deep SUNKEN tub rounds off this HUGE apartment.', 'Conveniently located between the L @ Bedford & JMZ @ Marcy.', 'All your coffee, shopping and restaurant needs within seconds to this building!']","['https://images.craigslist.org/00g0g_9AEmDzcWMNtz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00000_hCozSjIpT4z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00W0W_3mmLxs9EPKVz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00a0a_KlwkzZ8byiz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01010_8mvQBlDu8jPz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Q0Q_b3G6di3bHkPz_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-bedroom-in-prime/7513550808.html
7517480852,43RD STREET AND SKILLMAN AVE LARGE STUDIO NEAR #7 TRAIN AND 20MIN TO N,1395,SUNNYSIDE,NA,NA,40.7436,-73.9216,22,2022-08-04 21:29,NA,[],NA,apartment,0,1.0,laundry on site,street parking,550,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"[""NEWLY RENOVATED LARGE STUDIO WITH SEPARATE EAT IN KITCHEN 14' HIGH CEILING WASHER AND DRYER PREWAR BUILDING WITH LOTS OF CLOSETS SPACE SUNNY AND BRIGHT NEAR #7 TRAIN AND 20MIN TO N Y C"", 'PLEASE CALL SHIEK AT 1-917-982-3645', 'THANKS', 'SHEIK', 'FEXREALTY.COM']","['https://images.craigslist.org/00909_gHZJ5RQVar6z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00101_j5xnhKhleEyz_0Cx0t2_600x450.jpg', 'https://images.craigslist.org/00u0u_9p4C45iAXAaz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00i0i_1zNu0bMwHDMz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_1eIgjOWhxVNz_0CI0t2_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/sunnyside-43rd-street-and-skillman-ave/7517480852.html
7505830492,1st floor 3 bedroom near shopping and transportation,2450,Ocean Hill - Brownsville,St. Johns place near Eastern parkway,St. Johns place ,40.66992,-73.918888,15,2022-07-27 12:25,2022-08-02 08:25,['2022-07-27 12:25'],NA,apartment,3,split,no laundry on site,no parking,NA,NA,monthly,NA,Broker fee,NA,True,NA,NA,NA,NA,NA,"['Seeking great tenants for this', 'spacious three bedroom one bath on first floor of a 4 family building.', 'Featuring:', '•One master bedroom with natural sunlight', '•2 full size bedrooms', '•Separate kitchen', '•Separate living / dining combo.', '•Heat and hot water included', 'A small adult size dog is welcome.', 'This great apartment is located just off Pitkin Avenue, where you can meet all your shopping needs.', 'Clothing stores, banks, cell phone stores, sneaker stores, supermarkets, laundromat, and  restaurants.', 'Transportation: A/C train, easy transfer to the 3/4 train via B14 or B47 bus or take a 12 min walk.', 'Buses: B7, B12, B15, B14, B47, B45, B60']","['https://images.craigslist.org/00c0c_8hQN3PG0KB6z_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_bI268ycBHILz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00C0C_5z8rC4enduVz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00C0C_8nK2FKmwaEOz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00N0N_dv77XXoJScWz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00r0r_2vtLyRXOGoDz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00y0y_gcH8qml7GqUz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00K0K_aX6mhJ9HvCHz_0lM0t2_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-1st-floor-bedroom-near/7514020500.html
7514542736,Luxury 2 Bed w/ Elevator + GYM + Laundry + Parking + Roof Deck & more!,2399,"Flatbush, walking distance from the Newkirk Ave 2 & 5 train",Brooklyn Ave near Avenue D & Foster Ave,Brooklyn Ave ,40.660437,-73.945413,20,2022-08-03 16:28,NA,['2022-08-03 16:28'],NA,apartment,2,1.0,laundry in bldg,attached garage,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['No Broker’s FEE', 'Guarantors Welcome', 'Gorgeous 2 Bed 1 Bath available in Flatbush, walking distance from the 2 & 5 train lines at Newkirk Ave.', 'The surrounding area is home to many corner cafes, coffee shops, cool bars, great restaurants, and organic grocery stores!', 'Key features:', '- Beautiful kitchen with Stainless Steel Appliances', '- 2 Queen Size Bedroom', '- Spacious living room', '- 1 Bathroom w/ Deep Soaking Tub', '- Central AC / HEAT', '- Virtual Doorman', '- Laundry in Building', '- GYM', '- Game Room', '- Shared Roof Deck', '- Parking available for $200/month', '- Pets Welcome', 'Contact me today before it’s gone!', 'Mike B. 831-585-0112']","['https://images.craigslist.org/00U0U_6QRtK8h2Nbmz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01616_lVbt8OxNrVez_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00808_42QcBNLGETDz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Q0Q_hnvw9LO7ZCvz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00J0J_f9GRWgWnRHmz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00w0w_j6AkWfOkivNz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/01010_5JEfub4tUE7z_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00808_jJG3oeW1kyTz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00g0g_gcRMGRqQMbHz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00101_lckuzhR6gDiz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00707_cdVD0TYTfwsz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/01111_lPql35P4v54z_0ww0oo_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-bed-elevator-gym/7516957901.html
7477287882,"Spacious, Affordable & luxury apartments for rent.  No broker",1,queens,NA,NA,40.7208,-73.7433,22,2022-08-03 07:57,NA,['2022-08-03 07:57'],NA,apartment,1,1.0,laundry on site,street parking,NA,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['NO BROKER FEE APARTMENTS', 'Q', 'UEENS', 'in most neighborhoods are now renting Cozy Studios renting from $1,000, One Bedroom renting from $1,100, two bedrooms renting from $1650, three bedrooms renting from $2000, and low income renting from $800.', 'These are', 'NO BROKER FEE', 'apartments close to transportations.', 'Most apartments are newly renovated with wood floors, tiled Bathroom with a Tub.', 'Three Walk-in Closets on average, Oversize Bedrooms with Double Windows.', 'Enjoy the Conveniences of a Live-In Super in most buildings.', 'Heat & Hot Water are included in some units.', 'Cat & dog friendly in some buildings.', 'Vouchers, Low credit scores, low income are ok in some units.', 'But that will depend on management and requirements may vary.', 'We been in business for over 12 years.', '\xa0 We help our clients find no-broker fee apartments, get prepared and connect with no broker fee owners.', 'Same day viewing is possible depending on your preferences.', '- Students OK', '- Pet friendly OK', '- No credit/Low credit ok with guarantor OK.', ""- Gov't assist supplement"", 'Ok', '(', ""If \tyou can't get one, we can refer you to a third party company that can be \tyour guarantor)."", 'TO GET STARTED YOU MUST MAKE A VIRTUAL OR IN-PERSON APPOINTMENT TO BRING IN YOUR DOCUMENTS:', '- PROOF OF INCOME,', '- ID AND', '- CREDIT SCORE (Good or bad)', 'IN DIGITAL FORMAT ONLY.', 'VISIT', 'WWW.NYCURBANAPARTMENTS.COM', 'OR CALL.', 'NO TEXT.', '347.797.2787', 'Please follow the instructions and steps on the website carefully to get started.', '\xa0 <URL>', 'Astoria', 'Astoria Heights', 'Ditmars', 'Steinway', 'Little Egypt', 'Jackson Heights', 'Long Island City', 'Blissville', 'Hunters Point', 'Dutch Kills', 'Queensbridge', 'Queensview', 'Queens West', 'Ravenswood', 'Sunnyside', 'Sunnyside Gardens', 'Northeastern Queens', 'Bayside', 'Bay Terrace', 'Bayside Hills', 'Fort Totten', 'Oakland Gardens', 'Bellerose', 'College Point', 'Douglaston–Little Neck', 'Douglaston', 'Douglas Bay', 'Douglas Manor', 'Douglaston Hill', 'Douglaston Park', 'Winchester Estates', 'Little Neck', 'Pines', 'Little Neck Hills', 'Westmoreland', 'Flushing', 'Auburndale', 'Broadway-Flushing', 'Bowne Park', 'Chinatown', 'Downtown Flushing', 'Kew Gardens Hills']","['https://images.craigslist.org/00G0G_lBeNQfBSddvz_08B06s_600x450.jpg', 'https://images.craigslist.org/00T0T_31JXofERqHlz_08B06s_600x450.jpg', 'https://images.craigslist.org/00k0k_9QAE6TmV2R4z_04Q06s_600x450.jpg', 'https://images.craigslist.org/00R0R_43OG8mjmyP6z_04Q06s_600x450.jpg', 'https://images.craigslist.org/00B0B_eCKXQpJdm7Pz_08B06s_600x450.jpg', 'https://images.craigslist.org/00a0a_2qSOBHvU185z_0hd0cU_600x450.jpg', 'https://images.craigslist.org/01111_e5qqR1MarMUz_08G0cU_600x450.jpg', 'https://images.craigslist.org/00E0E_ipuUgOB3vkPz_07g04k_600x450.jpg']",https://newyork.craigslist.org/que/apa/d/queens-village-spacious-affordable/7516728323.html
7518164991,Spacious 3 bed  in Prime Crown Heights *NO FEE*,3700,Crown Heights,Sterling near Classon,Sterling ,40.673771,-73.959317,5,2022-08-06 15:12,NA,[],2022-09-01,apartment,3,1.0,no laundry on site,no parking,NA,NA,monthly,$9.29 per person,NA,True,True,NA,NA,NA,NA,NA,"['3 bedroom apartment in prime Crown Heights location.', 'Nice renovations, actual living room with natural light  and exposed brick.', 'Apartment is on the 2nd floor.', 'Right by several train lines, buses, bars, and restaurants!', '**Please TEXT and ask for listing 29881**']","['https://images.craigslist.org/00F0F_l1puprNwb3ez_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00g0g_gKnqaa9Kbpiz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00n0n_dHMAtx5l61Lz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00p0p_kS1V2ZIU7Wjz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/01414_izUsY551OSmz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00909_eQo5Au3mbhFz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00f0f_jHkGewAxUJKz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00V0V_hLsV6y6NxGiz_0uY0hq_600x450.jpg', 'https://images.craigslist.org/00k0k_3jF5zspIUXlz_0uY0hq_600x450.jpg']",https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-in-prime-crown/7518164991.html
